engine_id,cycle,timestamp,log_text,fault_type,severity
88,48,2025-01-03 16:00:00,"Routine check completed, no issues found.",No Fault,0
88,52,2025-01-03 20:00:00,system operating within normal parameters.,No Fault,0
88,54,2025-01-03 22:00:00,"Routine check completed, no issues found.",No Fault,0
88,55,2025-01-03 23:00:00,Visual inspection passed.,No Fault,0
88,56,2025-01-04 00:00:00,"Sensors calibrated, readings normal.",No Fault,0
88,61,2025-01-04 05:00:00,System operating within normal parameters.,No Fault,0
88,66,2025-01-04 10:00:00,system operating within normal parameters.,No Fault,0
88,68,2025-01-04 12:00:00,"sensors calibrated, readings normal.",No Fault,0
88,75,2025-01-04 19:00:00,"routine check completed, no issues found.",No Fault,0
88,76,2025-01-04 20:00:00,Cooling system check: OK.,No Fault,0
88,86,2025-01-05 06:00:00,Visual inspection passed.,No Fault,0
88,87,2025-01-05 07:00:00,Cooling system check: OK.,No Fault,0
88,89,2025-01-05 09:00:00,visual inspection passed.,No Fault,0
88,90,2025-01-05 10:00:00,Cooling system check: OK.,No Fault,0
88,97,2025-01-05 17:00:00,System operating within normal parameters.,No Fault,0
88,98,2025-01-05 18:00:00,system operating within normal parameters.,No Fault,0
88,99,2025-01-05 19:00:00,scheduled maintenance: oil level checked.,No Fault,0
88,106,2025-01-06 02:00:00,temperature sensor t2 reading critical high.,Overheating,3
88,108,2025-01-06 04:00:00,High vibration detected in main bearing.,Bearing Issue,2
88,111,2025-01-06 07:00:00,Visual inspection passed.,No Fault,0
88,112,2025-01-06 08:00:00,"Sensors calibrated, readings normal.",No Fault,0
88,115,2025-01-06 11:00:00,"routine check completed, no issues found.",No Fault,0
88,116,2025-01-06 12:00:00,Cooling system check: OK.,No Fault,0
88,117,2025-01-06 13:00:00,Compressor efficiency dropped below 85%.,Fan/Compressor Issue,2
88,119,2025-01-06 15:00:00,"Abnormal sound from shaft, suspect bearing damage.",Bearing Issue,2
88,122,2025-01-06 18:00:00,surge detected in low pressure compressor.,Fan/Compressor Issue,2
88,129,2025-01-07 01:00:00,vibration analysis indicates inner race fault.,Bearing Issue,2
88,132,2025-01-07 04:00:00,"Operator log: shift ended, machine running smoothly.",No Fault,0
88,134,2025-01-07 06:00:00,Audible noise reported from bearing housing.,Bearing Issue,2
88,135,2025-01-07 07:00:00,Visual inspection passed.,No Fault,0
88,142,2025-01-07 14:00:00,temperature sensor t2 reading critical high.,Overheating,3
88,143,2025-01-07 15:00:00,Exhaust gas temperature warning.,Overheating,3
88,146,2025-01-07 18:00:00,Surge detected in low pressure compressor.,Fan/Compressor Issue,2
88,147,2025-01-07 19:00:00,Overheating warning in high pressure turbine.,Overheating,3
88,148,2025-01-07 20:00:00,"coolant pressure drop, potential leak.",Overheating,3
88,166,2025-01-08 14:00:00,System operating within normal parameters.,No Fault,0
89,2,2025-01-05 22:00:00,"Sensors calibrated, readings normal.",No Fault,0
89,3,2025-01-05 23:00:00,"Routine check completed, no issues found.",No Fault,0
89,5,2025-01-06 01:00:00,Scheduled maintenance: oil level checked.,No Fault,0
89,8,2025-01-06 04:00:00,visual inspection passed.,No Fault,0
89,10,2025-01-06 06:00:00,"sensors calibrated, readings normal.",No Fault,0
89,15,2025-01-06 11:00:00,Scheduled maintenance: oil level checked.,No Fault,0
89,17,2025-01-06 13:00:00,overheating warning in high pressure turbine.,Overheating,3
89,20,2025-01-06 16:00:00,visual inspection passed.,No Fault,0
89,25,2025-01-06 21:00:00,overheating warning in high pressure turbine.,Overheating,3
89,27,2025-01-06 23:00:00,Cooling system check: OK.,No Fault,0
89,32,2025-01-07 04:00:00,scheduled maintenance: oil level checked.,No Fault,0
89,35,2025-01-07 07:00:00,Scheduled maintenance: oil level checked.,No Fault,0
89,43,2025-01-07 15:00:00,Visual inspection passed.,No Fault,0
89,47,2025-01-07 19:00:00,Cooling system check: OK.,No Fault,0
89,51,2025-01-07 23:00:00,Cooling system check: OK.,No Fault,0
89,54,2025-01-08 02:00:00,System operating within normal parameters.,No Fault,0
89,61,2025-01-08 09:00:00,"Sensors calibrated, readings normal.",No Fault,0
89,62,2025-01-08 10:00:00,scheduled maintenance: oil level checked.,No Fault,0
89,65,2025-01-08 13:00:00,"Operator log: shift ended, machine running smoothly.",No Fault,0
89,66,2025-01-08 14:00:00,cooling system check: ok.,No Fault,0
89,73,2025-01-08 21:00:00,"Sensors calibrated, readings normal.",No Fault,0
89,78,2025-01-09 02:00:00,scheduled maintenance: oil level checked.,No Fault,0
89,79,2025-01-09 03:00:00,"Operator log: shift ended, machine running smoothly.",No Fault,0
89,82,2025-01-09 06:00:00,visual inspection passed.,No Fault,0
89,84,2025-01-09 08:00:00,"Sensors calibrated, readings normal.",No Fault,0
89,88,2025-01-09 12:00:00,Cooling system check: OK.,No Fault,0
89,100,2025-01-10 00:00:00,Cooling system check: OK.,No Fault,0
89,101,2025-01-10 01:00:00,cooling system check: ok.,No Fault,0
89,104,2025-01-10 04:00:00,"operator log: shift ended, machine running smoothly.",No Fault,0
89,106,2025-01-10 06:00:00,visual inspection passed.,No Fault,0
89,107,2025-01-10 07:00:00,visual inspection passed.,No Fault,0
89,112,2025-01-10 12:00:00,Cooling system check: OK.,No Fault,0
89,118,2025-01-10 18:00:00,System operating within normal parameters.,No Fault,0
89,124,2025-01-11 00:00:00,"Operator log: shift ended, machine running smoothly.",No Fault,0
89,128,2025-01-11 04:00:00,"Routine check completed, no issues found.",No Fault,0
89,129,2025-01-11 05:00:00,scheduled maintenance: oil level checked.,No Fault,0
89,131,2025-01-11 07:00:00,fan blade vibration high.,Fan/Compressor Issue,2
89,132,2025-01-11 08:00:00,System operating within normal parameters.,No Fault,0
89,134,2025-01-11 10:00:00,"operator log: shift ended, machine running smoothly.",No Fault,0
89,136,2025-01-11 12:00:00,"routine check completed, no issues found.",No Fault,0
89,138,2025-01-11 14:00:00,Visual inspection passed.,No Fault,0
89,146,2025-01-11 22:00:00,"Sensors calibrated, readings normal.",No Fault,0
89,150,2025-01-12 02:00:00,"operator log: shift ended, machine running smoothly.",No Fault,0
89,159,2025-01-12 11:00:00,Overheating warning in high pressure turbine.,Overheating,3
89,163,2025-01-12 15:00:00,"Coolant pressure drop, potential leak.",Overheating,3
89,166,2025-01-12 18:00:00,cooling system check: ok.,No Fault,0
89,169,2025-01-12 21:00:00,"thermal runaway risk, shutdown initiated for cooling.",Overheating,3
89,182,2025-01-13 10:00:00,audible noise reported from bearing housing.,Bearing Issue,2
89,187,2025-01-13 15:00:00,Vibration analysis indicates inner race fault.,Bearing Issue,2
89,189,2025-01-13 17:00:00,Visual inspection passed.,No Fault,0
89,190,2025-01-13 18:00:00,"Operator log: shift ended, machine running smoothly.",No Fault,0
89,199,2025-01-14 03:00:00,Audible noise reported from bearing housing.,Bearing Issue,2
89,200,2025-01-14 04:00:00,Compressor stall detected.,Fan/Compressor Issue,2
89,204,2025-01-14 08:00:00,"abnormal sound from shaft, suspect bearing damage.",Bearing Issue,2
89,207,2025-01-14 11:00:00,High vibration detected in main bearing.,Bearing Issue,2
89,217,2025-01-14 21:00:00,Scheduled maintenance: oil level checked.,No Fault,0
89,221,2025-01-15 01:00:00,Overheating warning in high pressure turbine.,Overheating,3
89,226,2025-01-15 06:00:00,Fan blade vibration high.,Fan/Compressor Issue,2
89,232,2025-01-15 12:00:00,"Operator log: shift ended, machine running smoothly.",No Fault,0
89,236,2025-01-15 16:00:00,"Operator log: shift ended, machine running smoothly.",No Fault,0
89,240,2025-01-15 20:00:00,bearing temperature exceeding threshold.,Bearing Issue,2
90,2,2025-01-10 02:00:00,cooling system check: ok.,No Fault,0
90,4,2025-01-10 04:00:00,visual inspection passed.,No Fault,0
90,6,2025-01-10 06:00:00,visual inspection passed.,No Fault,0
90,23,2025-01-10 23:00:00,Cooling system check: OK.,No Fault,0
90,24,2025-01-11 00:00:00,high vibration detected in main bearing.,Bearing Issue,2
90,45,2025-01-11 21:00:00,"Routine check completed, no issues found.",No Fault,0
90,47,2025-01-11 23:00:00,System operating within normal parameters.,No Fault,0
90,49,2025-01-12 01:00:00,Visual inspection passed.,No Fault,0
90,50,2025-01-12 02:00:00,system operating within normal parameters.,No Fault,0
90,51,2025-01-12 03:00:00,fan balance check failed.,Fan/Compressor Issue,2
90,57,2025-01-12 09:00:00,Overheating warning in high pressure turbine.,Overheating,3
90,58,2025-01-12 10:00:00,"Sensors calibrated, readings normal.",No Fault,0
90,60,2025-01-12 12:00:00,Airflow obstruction in intake.,Fan/Compressor Issue,2
90,61,2025-01-12 13:00:00,"sensors calibrated, readings normal.",No Fault,0
90,73,2025-01-13 01:00:00,Visual inspection passed.,No Fault,0
90,74,2025-01-13 02:00:00,"Sensors calibrated, readings normal.",No Fault,0
90,89,2025-01-13 17:00:00,Cooling system check: OK.,No Fault,0
90,90,2025-01-13 18:00:00,system operating within normal parameters.,No Fault,0
90,94,2025-01-13 22:00:00,Compressor efficiency dropped below 85%.,Fan/Compressor Issue,2
90,95,2025-01-13 23:00:00,scheduled maintenance: oil level checked.,No Fault,0
90,99,2025-01-14 03:00:00,"Operator log: shift ended, machine running smoothly.",No Fault,0
90,100,2025-01-14 04:00:00,"Sensors calibrated, readings normal.",No Fault,0
90,108,2025-01-14 12:00:00,temperature sensor t2 reading critical high.,Overheating,3
90,114,2025-01-14 18:00:00,high vibration detected in main bearing.,Bearing Issue,2
90,118,2025-01-14 22:00:00,system operating within normal parameters.,No Fault,0
90,119,2025-01-14 23:00:00,"Sensors calibrated, readings normal.",No Fault,0
90,120,2025-01-15 00:00:00,"Sensors calibrated, readings normal.",No Fault,0
90,125,2025-01-15 05:00:00,Audible noise reported from bearing housing.,Bearing Issue,2
90,132,2025-01-15 12:00:00,bearing temperature exceeding threshold.,Bearing Issue,2
90,136,2025-01-15 16:00:00,Scheduled maintenance: oil level checked.,No Fault,0
90,138,2025-01-15 18:00:00,Compressor efficiency dropped below 85%.,Fan/Compressor Issue,2
90,139,2025-01-15 19:00:00,Bearing temperature exceeding threshold.,Bearing Issue,2
90,153,2025-01-16 09:00:00,"Abnormal sound from shaft, suspect bearing damage.",Bearing Issue,2
90,156,2025-01-16 12:00:00,"Operator log: shift ended, machine running smoothly.",No Fault,0
90,157,2025-01-16 13:00:00,High vibration detected in main bearing.,Bearing Issue,2
90,160,2025-01-16 16:00:00,"lubrication low, potential bearing wear.",Bearing Issue,2
91,1,2025-01-14 05:00:00,System operating within normal parameters.,No Fault,0
91,5,2025-01-14 09:00:00,System operating within normal parameters.,No Fault,0
91,15,2025-01-14 19:00:00,"Sensors calibrated, readings normal.",No Fault,0
91,18,2025-01-14 22:00:00,Visual inspection passed.,No Fault,0
91,21,2025-01-15 01:00:00,Visual inspection passed.,No Fault,0
91,24,2025-01-15 04:00:00,"operator log: shift ended, machine running smoothly.",No Fault,0
91,37,2025-01-15 17:00:00,"routine check completed, no issues found.",No Fault,0
91,40,2025-01-15 20:00:00,Fan balance check failed.,Fan/Compressor Issue,2
91,42,2025-01-15 22:00:00,"routine check completed, no issues found.",No Fault,0
91,52,2025-01-16 08:00:00,Cooling system check: OK.,No Fault,0
91,53,2025-01-16 09:00:00,"sensors calibrated, readings normal.",No Fault,0
91,56,2025-01-16 12:00:00,System operating within normal parameters.,No Fault,0
91,58,2025-01-16 14:00:00,Cooling system check: OK.,No Fault,0
91,59,2025-01-16 15:00:00,System operating within normal parameters.,No Fault,0
91,63,2025-01-16 19:00:00,cooling system check: ok.,No Fault,0
91,70,2025-01-17 02:00:00,System operating within normal parameters.,No Fault,0
91,74,2025-01-17 06:00:00,Scheduled maintenance: oil level checked.,No Fault,0
91,82,2025-01-17 14:00:00,"Sensors calibrated, readings normal.",No Fault,0
91,85,2025-01-17 17:00:00,"Sensors calibrated, readings normal.",No Fault,0
91,88,2025-01-17 20:00:00,"operator log: shift ended, machine running smoothly.",No Fault,0
91,99,2025-01-18 07:00:00,System operating within normal parameters.,No Fault,0
91,101,2025-01-18 09:00:00,"Operator log: shift ended, machine running smoothly.",No Fault,0
91,109,2025-01-18 17:00:00,visual inspection passed.,No Fault,0
91,112,2025-01-18 20:00:00,"Sensors calibrated, readings normal.",No Fault,0
91,122,2025-01-19 06:00:00,"Abnormal sound from shaft, suspect bearing damage.",Bearing Issue,2
91,123,2025-01-19 07:00:00,System operating within normal parameters.,No Fault,0
91,126,2025-01-19 10:00:00,Visual inspection passed.,No Fault,0
91,134,2025-01-19 18:00:00,"Operator log: shift ended, machine running smoothly.",No Fault,0
91,135,2025-01-19 19:00:00,"Routine check completed, no issues found.",No Fault,0
91,140,2025-01-20 00:00:00,"Sensors calibrated, readings normal.",No Fault,0
91,144,2025-01-20 04:00:00,Compressor efficiency dropped below 85%.,Fan/Compressor Issue,2
91,145,2025-01-20 05:00:00,Overheating warning in high pressure turbine.,Overheating,3
91,150,2025-01-20 10:00:00,"Sensors calibrated, readings normal.",No Fault,0
91,154,2025-01-20 14:00:00,"Operator log: shift ended, machine running smoothly.",No Fault,0
91,162,2025-01-20 22:00:00,System operating within normal parameters.,No Fault,0
91,171,2025-01-21 07:00:00,Scheduled maintenance: oil level checked.,No Fault,0
91,189,2025-01-22 01:00:00,Scheduled maintenance: oil level checked.,No Fault,0
91,192,2025-01-22 04:00:00,Temperature sensor T2 reading critical high.,Overheating,3
91,196,2025-01-22 08:00:00,Compressor efficiency dropped below 85%.,Fan/Compressor Issue,2
91,197,2025-01-22 09:00:00,Scheduled maintenance: oil level checked.,No Fault,0
91,205,2025-01-22 17:00:00,Visual inspection passed.,No Fault,0
91,206,2025-01-22 18:00:00,Visual inspection passed.,No Fault,0
91,211,2025-01-22 23:00:00,system operating within normal parameters.,No Fault,0
91,214,2025-01-23 02:00:00,"Sensors calibrated, readings normal.",No Fault,0
91,215,2025-01-23 03:00:00,"Lubrication low, potential bearing wear.",Bearing Issue,2
91,217,2025-01-23 05:00:00,"lubrication low, potential bearing wear.",Bearing Issue,2
91,221,2025-01-23 09:00:00,overheating warning in high pressure turbine.,Overheating,3
91,229,2025-01-23 17:00:00,Visual inspection passed.,No Fault,0
91,230,2025-01-23 18:00:00,Compressor efficiency dropped below 85%.,Fan/Compressor Issue,2
91,252,2025-01-24 16:00:00,Vibration analysis indicates inner race fault.,Bearing Issue,2
91,260,2025-01-25 00:00:00,Scheduled maintenance: oil level checked.,No Fault,0
91,266,2025-01-25 06:00:00,Heat exchanger efficiency low.,Overheating,3
92,1,2025-01-18 09:00:00,"Abnormal sound from shaft, suspect bearing damage.",Bearing Issue,2
92,7,2025-01-18 15:00:00,Cooling system check: OK.,No Fault,0
92,17,2025-01-19 01:00:00,Temperature sensor T2 reading critical high.,Overheating,3
92,24,2025-01-19 08:00:00,"Sensors calibrated, readings normal.",No Fault,0
92,32,2025-01-19 16:00:00,System operating within normal parameters.,No Fault,0
92,37,2025-01-19 21:00:00,System operating within normal parameters.,No Fault,0
92,44,2025-01-20 04:00:00,Cooling system check: OK.,No Fault,0
92,56,2025-01-20 16:00:00,Cooling system check: OK.,No Fault,0
92,65,2025-01-21 01:00:00,System operating within normal parameters.,No Fault,0
92,66,2025-01-21 02:00:00,heat exchanger efficiency low.,Overheating,3
92,73,2025-01-21 09:00:00,Scheduled maintenance: oil level checked.,No Fault,0
92,78,2025-01-21 14:00:00,"Sensors calibrated, readings normal.",No Fault,0
92,84,2025-01-21 20:00:00,"Operator log: shift ended, machine running smoothly.",No Fault,0
92,85,2025-01-21 21:00:00,Vibration analysis indicates inner race fault.,Bearing Issue,2
92,86,2025-01-21 22:00:00,Cooling system check: OK.,No Fault,0
92,87,2025-01-21 23:00:00,"routine check completed, no issues found.",No Fault,0
92,110,2025-01-22 22:00:00,System operating within normal parameters.,No Fault,0
92,133,2025-01-23 21:00:00,System operating within normal parameters.,No Fault,0
92,144,2025-01-24 08:00:00,"operator log: shift ended, machine running smoothly.",No Fault,0
92,155,2025-01-24 19:00:00,System operating within normal parameters.,No Fault,0
92,156,2025-01-24 20:00:00,Overheating warning in high pressure turbine.,Overheating,3
92,167,2025-01-25 07:00:00,surge detected in low pressure compressor.,Fan/Compressor Issue,2
92,177,2025-01-25 17:00:00,"Lubrication low, potential bearing wear.",Bearing Issue,2
92,181,2025-01-25 21:00:00,"Coolant pressure drop, potential leak.",Overheating,3
92,184,2025-01-26 00:00:00,compressor efficiency dropped below 85%.,Fan/Compressor Issue,2
92,196,2025-01-26 12:00:00,Fan balance check failed.,Fan/Compressor Issue,2
92,199,2025-01-26 15:00:00,Bearing temperature exceeding threshold.,Bearing Issue,2
93,2,2025-01-22 14:00:00,"Operator log: shift ended, machine running smoothly.",No Fault,0
93,7,2025-01-22 19:00:00,visual inspection passed.,No Fault,0
93,10,2025-01-22 22:00:00,"Sensors calibrated, readings normal.",No Fault,0
93,12,2025-01-23 00:00:00,Cooling system check: OK.,No Fault,0
93,14,2025-01-23 02:00:00,"sensors calibrated, readings normal.",No Fault,0
93,16,2025-01-23 04:00:00,"Routine check completed, no issues found.",No Fault,0
93,18,2025-01-23 06:00:00,Scheduled maintenance: oil level checked.,No Fault,0
93,20,2025-01-23 08:00:00,visual inspection passed.,No Fault,0
93,22,2025-01-23 10:00:00,"Routine check completed, no issues found.",No Fault,0
93,42,2025-01-24 06:00:00,"Sensors calibrated, readings normal.",No Fault,0
93,45,2025-01-24 09:00:00,Visual inspection passed.,No Fault,0
93,50,2025-01-24 14:00:00,"Operator log: shift ended, machine running smoothly.",No Fault,0
93,56,2025-01-24 20:00:00,visual inspection passed.,No Fault,0
93,57,2025-01-24 21:00:00,"routine check completed, no issues found.",No Fault,0
93,73,2025-01-25 13:00:00,Visual inspection passed.,No Fault,0
93,77,2025-01-25 17:00:00,"Routine check completed, no issues found.",No Fault,0
93,80,2025-01-25 20:00:00,"Lubrication low, potential bearing wear.",Bearing Issue,2
93,84,2025-01-26 00:00:00,"routine check completed, no issues found.",No Fault,0
93,94,2025-01-26 10:00:00,"Routine check completed, no issues found.",No Fault,0
93,96,2025-01-26 12:00:00,Temperature sensor T2 reading critical high.,Overheating,3
93,100,2025-01-26 16:00:00,Visual inspection passed.,No Fault,0
93,122,2025-01-27 14:00:00,Visual inspection passed.,No Fault,0
93,123,2025-01-27 15:00:00,"Operator log: shift ended, machine running smoothly.",No Fault,0
93,129,2025-01-27 21:00:00,"Operator log: shift ended, machine running smoothly.",No Fault,0
93,131,2025-01-27 23:00:00,Scheduled maintenance: oil level checked.,No Fault,0
93,141,2025-01-28 09:00:00,"routine check completed, no issues found.",No Fault,0
93,154,2025-01-28 22:00:00,Audible noise reported from bearing housing.,Bearing Issue,2
93,155,2025-01-28 23:00:00,scheduled maintenance: oil level checked.,No Fault,0
93,157,2025-01-29 01:00:00,System operating within normal parameters.,No Fault,0
93,163,2025-01-29 07:00:00,System operating within normal parameters.,No Fault,0
93,176,2025-01-29 20:00:00,"routine check completed, no issues found.",No Fault,0
93,178,2025-01-29 22:00:00,"Sensors calibrated, readings normal.",No Fault,0
93,181,2025-01-30 01:00:00,"Sensors calibrated, readings normal.",No Fault,0
93,182,2025-01-30 02:00:00,Compressor efficiency dropped below 85%.,Fan/Compressor Issue,2
93,185,2025-01-30 05:00:00,"sensors calibrated, readings normal.",No Fault,0
93,191,2025-01-30 11:00:00,"Sensors calibrated, readings normal.",No Fault,0
93,193,2025-01-30 13:00:00,"Routine check completed, no issues found.",No Fault,0
93,194,2025-01-30 14:00:00,"abnormal sound from shaft, suspect bearing damage.",Bearing Issue,2
93,195,2025-01-30 15:00:00,"Routine check completed, no issues found.",No Fault,0
93,200,2025-01-30 20:00:00,Scheduled maintenance: oil level checked.,No Fault,0
93,202,2025-01-30 22:00:00,"Sensors calibrated, readings normal.",No Fault,0
93,206,2025-01-31 02:00:00,Airflow obstruction in intake.,Fan/Compressor Issue,2
93,227,2025-01-31 23:00:00,fan blade vibration high.,Fan/Compressor Issue,2
93,230,2025-02-01 02:00:00,Scheduled maintenance: oil level checked.,No Fault,0
93,256,2025-02-02 04:00:00,Airflow obstruction in intake.,Fan/Compressor Issue,2
93,268,2025-02-02 16:00:00,Vibration analysis indicates inner race fault.,Bearing Issue,2
93,269,2025-02-02 17:00:00,"abnormal sound from shaft, suspect bearing damage.",Bearing Issue,2
94,1,2025-01-26 17:00:00,scheduled maintenance: oil level checked.,No Fault,0
94,4,2025-01-26 20:00:00,"Sensors calibrated, readings normal.",No Fault,0
94,5,2025-01-26 21:00:00,compressor stall detected.,Fan/Compressor Issue,2
94,14,2025-01-27 06:00:00,System operating within normal parameters.,No Fault,0
94,15,2025-01-27 07:00:00,system operating within normal parameters.,No Fault,0
94,16,2025-01-27 08:00:00,visual inspection passed.,No Fault,0
94,17,2025-01-27 09:00:00,Scheduled maintenance: oil level checked.,No Fault,0
94,20,2025-01-27 12:00:00,"Sensors calibrated, readings normal.",No Fault,0
94,22,2025-01-27 14:00:00,"Routine check completed, no issues found.",No Fault,0
94,25,2025-01-27 17:00:00,System operating within normal parameters.,No Fault,0
94,28,2025-01-27 20:00:00,fan balance check failed.,Fan/Compressor Issue,2
94,37,2025-01-28 05:00:00,Cooling system check: OK.,No Fault,0
94,40,2025-01-28 08:00:00,System operating within normal parameters.,No Fault,0
94,44,2025-01-28 12:00:00,Scheduled maintenance: oil level checked.,No Fault,0
94,49,2025-01-28 17:00:00,"Routine check completed, no issues found.",No Fault,0
94,50,2025-01-28 18:00:00,"routine check completed, no issues found.",No Fault,0
94,55,2025-01-28 23:00:00,Scheduled maintenance: oil level checked.,No Fault,0
94,58,2025-01-29 02:00:00,"Operator log: shift ended, machine running smoothly.",No Fault,0
94,60,2025-01-29 04:00:00,System operating within normal parameters.,No Fault,0
94,63,2025-01-29 07:00:00,System operating within normal parameters.,No Fault,0
94,64,2025-01-29 08:00:00,"Thermal runaway risk, shutdown initiated for cooling.",Overheating,3
94,66,2025-01-29 10:00:00,"sensors calibrated, readings normal.",No Fault,0
94,67,2025-01-29 11:00:00,visual inspection passed.,No Fault,0
94,69,2025-01-29 13:00:00,System operating within normal parameters.,No Fault,0
94,74,2025-01-29 18:00:00,"Operator log: shift ended, machine running smoothly.",No Fault,0
94,76,2025-01-29 20:00:00,"Operator log: shift ended, machine running smoothly.",No Fault,0
94,81,2025-01-30 01:00:00,Cooling system check: OK.,No Fault,0
94,87,2025-01-30 07:00:00,"Routine check completed, no issues found.",No Fault,0
94,89,2025-01-30 09:00:00,"Operator log: shift ended, machine running smoothly.",No Fault,0
94,90,2025-01-30 10:00:00,System operating within normal parameters.,No Fault,0
94,95,2025-01-30 15:00:00,"routine check completed, no issues found.",No Fault,0
94,106,2025-01-31 02:00:00,Visual inspection passed.,No Fault,0
94,110,2025-01-31 06:00:00,system operating within normal parameters.,No Fault,0
94,114,2025-01-31 10:00:00,vibration analysis indicates inner race fault.,Bearing Issue,2
94,115,2025-01-31 11:00:00,System operating within normal parameters.,No Fault,0
94,120,2025-01-31 16:00:00,Scheduled maintenance: oil level checked.,No Fault,0
94,121,2025-01-31 17:00:00,"Operator log: shift ended, machine running smoothly.",No Fault,0
94,125,2025-01-31 21:00:00,System operating within normal parameters.,No Fault,0
94,129,2025-02-01 01:00:00,overheating warning in high pressure turbine.,Overheating,3
94,132,2025-02-01 04:00:00,"Coolant pressure drop, potential leak.",Overheating,3
94,135,2025-02-01 07:00:00,"operator log: shift ended, machine running smoothly.",No Fault,0
94,136,2025-02-01 08:00:00,"routine check completed, no issues found.",No Fault,0
94,140,2025-02-01 12:00:00,cooling system check: ok.,No Fault,0
94,153,2025-02-02 01:00:00,"Operator log: shift ended, machine running smoothly.",No Fault,0
94,157,2025-02-02 05:00:00,"operator log: shift ended, machine running smoothly.",No Fault,0
94,158,2025-02-02 06:00:00,Scheduled maintenance: oil level checked.,No Fault,0
94,165,2025-02-02 13:00:00,overheating warning in high pressure turbine.,Overheating,3
94,168,2025-02-02 16:00:00,"lubrication low, potential bearing wear.",Bearing Issue,2
94,170,2025-02-02 18:00:00,cooling system check: ok.,No Fault,0
94,173,2025-02-02 21:00:00,"Operator log: shift ended, machine running smoothly.",No Fault,0
94,176,2025-02-03 00:00:00,"abnormal sound from shaft, suspect bearing damage.",Bearing Issue,2
94,177,2025-02-03 01:00:00,"abnormal sound from shaft, suspect bearing damage.",Bearing Issue,2
94,178,2025-02-03 02:00:00,"Routine check completed, no issues found.",No Fault,0
94,182,2025-02-03 06:00:00,Temperature sensor T2 reading critical high.,Overheating,3
94,184,2025-02-03 08:00:00,Compressor efficiency dropped below 85%.,Fan/Compressor Issue,2
94,186,2025-02-03 10:00:00,Vibration analysis indicates inner race fault.,Bearing Issue,2
94,191,2025-02-03 15:00:00,Temperature sensor T2 reading critical high.,Overheating,3
94,193,2025-02-03 17:00:00,Vibration analysis indicates inner race fault.,Bearing Issue,2
94,194,2025-02-03 18:00:00,Vibration analysis indicates inner race fault.,Bearing Issue,2
94,199,2025-02-03 23:00:00,vibration analysis indicates inner race fault.,Bearing Issue,2
94,205,2025-02-04 05:00:00,Bearing temperature exceeding threshold.,Bearing Issue,2
95,1,2025-01-30 21:00:00,"Sensors calibrated, readings normal.",No Fault,0
95,9,2025-01-31 05:00:00,"Operator log: shift ended, machine running smoothly.",No Fault,0
95,16,2025-01-31 12:00:00,"Routine check completed, no issues found.",No Fault,0
95,27,2025-01-31 23:00:00,cooling system check: ok.,No Fault,0
95,29,2025-02-01 01:00:00,Visual inspection passed.,No Fault,0
95,34,2025-02-01 06:00:00,Cooling system check: OK.,No Fault,0
95,58,2025-02-02 06:00:00,Visual inspection passed.,No Fault,0
95,60,2025-02-02 08:00:00,Scheduled maintenance: oil level checked.,No Fault,0
95,67,2025-02-02 15:00:00,visual inspection passed.,No Fault,0
95,73,2025-02-02 21:00:00,Cooling system check: OK.,No Fault,0
95,81,2025-02-03 05:00:00,"Operator log: shift ended, machine running smoothly.",No Fault,0
95,82,2025-02-03 06:00:00,"sensors calibrated, readings normal.",No Fault,0
95,84,2025-02-03 08:00:00,"Routine check completed, no issues found.",No Fault,0
95,87,2025-02-03 11:00:00,cooling system check: ok.,No Fault,0
95,93,2025-02-03 17:00:00,"routine check completed, no issues found.",No Fault,0
95,108,2025-02-04 08:00:00,Visual inspection passed.,No Fault,0
95,114,2025-02-04 14:00:00,"routine check completed, no issues found.",No Fault,0
95,133,2025-02-05 09:00:00,"routine check completed, no issues found.",No Fault,0
95,139,2025-02-05 15:00:00,visual inspection passed.,No Fault,0
95,141,2025-02-05 17:00:00,System operating within normal parameters.,No Fault,0
95,148,2025-02-06 00:00:00,scheduled maintenance: oil level checked.,No Fault,0
95,156,2025-02-06 08:00:00,"Operator log: shift ended, machine running smoothly.",No Fault,0
95,165,2025-02-06 17:00:00,Cooling system check: OK.,No Fault,0
95,168,2025-02-06 20:00:00,Scheduled maintenance: oil level checked.,No Fault,0
95,178,2025-02-07 06:00:00,"Routine check completed, no issues found.",No Fault,0
95,203,2025-02-08 07:00:00,System operating within normal parameters.,No Fault,0
95,212,2025-02-08 16:00:00,Visual inspection passed.,No Fault,0
95,218,2025-02-08 22:00:00,"Lubrication low, potential bearing wear.",Bearing Issue,2
95,220,2025-02-09 00:00:00,fan blade vibration high.,Fan/Compressor Issue,2
95,221,2025-02-09 01:00:00,Audible noise reported from bearing housing.,Bearing Issue,2
95,231,2025-02-09 11:00:00,"Abnormal sound from shaft, suspect bearing damage.",Bearing Issue,2
95,232,2025-02-09 12:00:00,"routine check completed, no issues found.",No Fault,0
95,237,2025-02-09 17:00:00,Airflow obstruction in intake.,Fan/Compressor Issue,2
95,252,2025-02-10 08:00:00,airflow obstruction in intake.,Fan/Compressor Issue,2
95,256,2025-02-10 12:00:00,"sensors calibrated, readings normal.",No Fault,0
95,265,2025-02-10 21:00:00,surge detected in low pressure compressor.,Fan/Compressor Issue,2
